x,y,Ez
-5.06+0j,2+0j,-0.36174271958209-0.91813524030658j
-5.04+0j,2+0j,-0.384028778289257-0.957843474385599j
-5.02+0j,2+0j,-0.419614049061751-0.986349098420699j
-5+0j,2+0j,-0.463341128832966-0.999476606150215j
-4.98+0j,2+0j,-0.508864336294014-0.995284843894552j
-4.96+0j,2+0j,-0.549572492990253-0.974347760282148j
-4.94+0j,2+0j,-0.579548475240806-0.939669575686798j
-4.92+0j,2+0j,-0.594426294624396-0.896247856188443j
-4.9+0j,2+0j,-0.592021945645517-0.850348915805781j
-4.88+0j,2+0j,-0.572647559789169-0.808601283991698j
-4.86+0j,2+0j,-0.539064579961331-0.777038758330928j
-4.84+0j,2+0j,-0.496083954785525-0.760231205907661j
-4.82+0j,2+0j,-0.449872162021957-0.760627965692398j
-4.8+0j,2+0j,-0.40706389794343-0.778207506571724j
-4.78+0j,2+0j,-0.37380953777016-0.810482535218964j
-4.76+0j,2+0j,-0.354894179687379-0.852858513025267j
-4.74+0j,2+0j,-0.353054128808442-0.899292932606982j
-4.72+0j,2+0j,-0.368587783313172-0.943159964185363j
-4.7+0j,2+0j,-0.399315329281778-0.978196258330454j
-4.68+0j,2+0j,-0.440891621236627-0.999392785782531j
-4.66+0j,2+0j,-0.487426316468267-1.00370601362394j
-4.64+0j,2+0j,-0.5323219066225-0.990488099375822j
-4.62+0j,2+0j,-0.56920986318679-0.96157622810861j
-4.6+0j,2+0j,-0.592851890333273-0.921029861831994j
-4.58+0j,2+0j,-0.599878982423581-0.874554551319828j
-4.56+0j,2+0j,-0.589264640024534-0.828695010787644j
-4.54+0j,2+0j,-0.562466705377718-0.789912206125669j
-4.52+0j,2+0j,-0.523219331155829-0.763674847253618j
-4.5+0j,2+0j,-0.477005888572217-0.753692853841411j
-4.48+0j,2+0j,-0.430288203682317-0.761399649818458j
-4.46+0j,2+0j,-0.389601172970146-0.78575461127057j
-4.44+0j,2+0j,-0.360639940325824-0.823391763410878j
-4.42+0j,2+0j,-0.347467032596958-0.869092314111821j
-4.4+0j,2+0j,-0.351949296182763-0.916513627811041j
-4.38+0j,2+0j,-0.373501776006583-0.959072017937211j
-4.36+0j,2+0j,-0.409172532569323-0.990856069941613j
-4.34+0j,2+0j,-0.454054900711733-1.00744382122855j
-4.32+0j,2+0j,-0.501968483100127-1.00651130881492j
-4.3+0j,2+0j,-0.546313473480902-0.988149603189965j
-4.28+0j,2+0j,-0.580979696755339-0.954848224410575j
-4.26+0j,2+0j,-0.601185088303497-0.911149042394658j
-4.24+0j,2+0j,-0.60412894959428-0.863019981046981j
-4.22+0j,2+0j,-0.589371561623626-0.817035876859473j
-4.2+0j,2+0j,-0.558889839339097-0.779479555372483j
-4.18+0j,2+0j,-0.516803321831205-0.75548620654993j
-4.16+0j,2+0j,-0.468809749055961-0.748347276482116j
-4.14+0j,2+0j,-0.421408646975783-0.759067480827873j
-4.12+0j,2+0j,-0.381019471723393-0.786233446741393j
-4.1+0j,2+0j,-0.353114265697231-0.826209817840649j
-4.08+0j,2+0j,-0.341481819277467-0.873634282075858j
-4.06+0j,2+0j,-0.347721613534676-0.922142922793863j
-4.04+0j,2+0j,-0.371034063849235-0.965226896740376j
-4.02+0j,2+0j,-0.408333230780421-0.997104676455695j
-4+0j,2+0j,-0.454664742148829-1.01349303384809j
-3.98+0j,2+0j,-0.503871036989859-1.01217452324655j
-3.96+0j,2+0j,-0.549413592803502-0.993287289034934j
-3.94+0j,2+0j,-0.585241750475272-0.959300649844318j
-3.92+0j,2+0j,-0.606592605033906-0.914681960175885j
-3.9+0j,2+0j,-0.61061666206103-0.865301076736798j
-3.88+0j,2+0j,-0.59674799769947-0.817652969419149j
-3.86+0j,2+0j,-0.56677213116365-0.778002188239927j
-3.84+0j,2+0j,-0.524585026608675-0.7515621320214j
-3.82+0j,2+0j,-0.475677213221375-0.741816351738978j
-3.8+0j,2+0j,-0.426412619208715-0.750069433211767j
-3.78+0j,2+0j,-0.383197771008484-0.775284128172259j
-3.76+0j,2+0j,-0.351650257531875-0.814223542556363j
-3.74+0j,2+0j,-0.33587427390352-0.861877385801557j
-3.72+0j,2+0j,-0.337936006913976-0.912114737083772j
-3.7+0j,2+0j,-0.357604779184191-0.958477177739084j
-3.68+0j,2+0j,-0.392390892018295-0.995009042113063j
-3.66+0j,2+0j,-0.437872640974091-1.017017966144j
-3.64+0j,2+0j,-0.488268027181716-1.02166909735731j
-3.62+0j,2+0j,-0.537175963694043-1.00833873225604j
-3.6+0j,2+0j,-0.578391101211542-0.978684692117304j
-3.58+0j,2+0j,-0.60668823221376-0.936427253257911j
-3.56+0j,2+0j,-0.618477393113363-0.886871182458844j
-3.54+0j,2+0j,-0.612248375850465-0.836231729852576j
-3.52+0j,2+0j,-0.588750931266318-0.79085129669336j
-3.5+0j,2+0j,-0.55089083474153-0.756406071742291j
-3.48+0j,2+0j,-0.503357810209881-0.737201849490552j
-3.46+0j,2+0j,-0.452034543807782-0.73564575886958j
-3.44+0j,2+0j,-0.403262559860901-0.751957544305503j
-3.42+0j,2+0j,-0.363057404940136-0.784153438333676j
-3.4+0j,2+0j,-0.336370517484602-0.828301499027623j
-3.38+0j,2+0j,-0.32648797993454-0.87901386000605j
-3.36+0j,2+0j,-0.334638195113743-0.930112766828291j
-3.34+0j,2+0j,-0.359853864242617-0.975386965276037j
-3.32+0j,2+0j,-0.399101923543552-1.00934527850834j
-3.3+0j,2+0j,-0.447662308453286-1.02787602061759j
-3.28+0j,2+0j,-0.499706578492657-1.02873376780166j
-3.26+0j,2+0j,-0.549004109579977-1.011797132718j
-3.24+0j,2+0j,-0.589669419100927-0.979069672780924j
-3.22+0j,2+0j,-0.616860725101125-0.934427324666529j
-3.2+0j,2+0j,-0.627347218770888-0.883145970759127j
-3.18+0j,2+0j,-0.619879604492059-0.831268313760016j
-3.16+0j,2+0j,-0.595322958485388-0.784887223564859j
-3.14+0j,2+0j,-0.556539776681951-0.749431174125156j
-3.12+0j,2+0j,-0.508040699179999-0.72903554615496j
-3.1+0j,2+0j,-0.455447293907201-0.726071916437058j
-3.08+0j,2+0j,-0.404832362061152-0.740887614318806j
-3.06+0j,2+0j,-0.362016175863549-0.771782344619262j
-3.04+0j,2+0j,-0.331900583005304-0.815220682506691j
-3.02+0j,2+0j,-0.317916861525488-0.86625206630473j
-3+0j,2+0j,-0.321648553521591-0.919086676032957j
-2.98+0j,2+0j,-0.342669183595224-0.967758859155961j
-2.96+0j,2+0j,-0.378609423976605-1.00680128475255j
-2.94+0j,2+0j,-0.425441924564339-1.03185350050328j
-2.92+0j,2+0j,-0.477947717845985-1.04013770702551j
-2.9+0j,2+0j,-0.530308534949838-1.03075104762209j
-2.88+0j,2+0j,-0.576756596519307-1.00474544425169j
-2.86+0j,2+0j,-0.612208693326736-0.964990377077491j
-2.84+0j,2+0j,-0.632814919306848-0.915838186445932j
-2.82+0j,2+0j,-0.636363593843745-0.862632777564491j
-2.8+0j,2+0j,-0.62250121144516-0.811118757240949j
-2.78+0j,2+0j,-0.59274755964268-0.766817417182881j
-2.76+0j,2+0j,-0.550308961945773-0.734437801133296j
-2.74+0j,2+0j,-0.499714374168785-0.717385422652451j
-2.72+0j,2+0j,-0.44631744888757-0.717418927964741j
-2.7+0j,2+0j,-0.395720809930687-0.734487702685179j
-2.68+0j,2+0j,-0.353185424093284-0.766763163892586j
-2.66+0j,2+0j,-0.323087653974721-0.81085555614579j
-2.64+0j,2+0j,-0.308479628924685-0.862188751086939j
-2.62+0j,2+0j,-0.310795987454544-0.915489832544646j
-2.6+0j,2+0j,-0.329733390243327-0.965339654691509j
-2.58+0j,2+0j,-0.363310407188727-1.00672599613977j
-2.56+0j,2+0j,-0.408096511941243-1.0355426218815j
-2.54+0j,2+0j,-0.459581950326331-1.04898506015826j
-2.52+0j,2+0j,-0.512646866923704-1.0458061659402j
-2.5+0j,2+0j,-0.562079500897543-1.02641009155931j
-2.48+0j,2+0j,-0.603090159751794-0.992780365185109j
-2.46+0j,2+0j,-0.631770108863798-0.948254566944904j
-2.44+0j,2+0j,-0.645451962419099-0.897172893093635j
-2.42+0j,2+0j,-0.642939626738544-0.844439307440543j
-2.4+0j,2+0j,-0.624589972733736-0.795041015335342j
-2.38+0j,2+0j,-0.59224364763418-0.753574176547433j
-2.36+0j,2+0j,-0.549017199873906-0.723821135079579j
-2.34+0j,2+0j,-0.498981545601505-0.708417504887504j
-2.32+0j,2+0j,-0.446761586596924-0.708637129268781j
-2.3+0j,2+0j,-0.397097708948755-0.724310428849534j
-2.28+0j,2+0j,-0.354411591804688-0.753878312041964j
-2.26+0j,2+0j,-0.322416316075462-0.794570984967906j
-2.24+0j,2+0j,-0.303804665043195-0.842689872856879j
-2.22+0j,2+0j,-0.300040558857329-0.893962414326347j
-2.2+0j,2+0j,-0.311267792622816-0.943934353143664j
-2.18+0j,2+0j,-0.336338789182923-0.988362605556807j
-2.16+0j,2+0j,-0.37295505628832-1.02357373795585j
-2.14+0j,2+0j,-0.417901456308602-1.04675813412277j
-2.12+0j,2+0j,-0.467349048880761-1.05617738497047j
-2.1+0j,2+0j,-0.517196677580579-1.05127144010304j
-2.08+0j,2+0j,-0.563419867100439-1.03266168173112j
-2.06+0j,2+0j,-0.602396907608781-1.00205539380951j
-2.04+0j,2+0j,-0.631185892651841-0.962065280008476j
-2.02+0j,2+0j,-0.647732399198998-0.915964080864292j
-2+0j,2+0j,-0.650994764046334-0.867398517993992j
-1.98+0j,2+0j,-0.640981765184586-0.820088555631649j
-1.96+0j,2+0j,-0.6187052160029-0.777537357356387j
-1.94+0j,2+0j,-0.586056859183666-0.742774580520711j
-1.92+0j,2+0j,-0.545624473653857-0.718151213063921j
-1.9+0j,2+0j,-0.5004659192604-0.705198551895976j
-1.88+0j,2+0j,-0.453861763690996-0.704557738055726j
-1.86+0j,2+0j,-0.409067172730141-0.715980085976985j
-1.84+0j,2+0j,-0.369082071735615-0.738392799820835j
-1.82+0j,2+0j,-0.336455509668959-0.770019987246085j
-1.8+0j,2+0j,-0.313136075128662-0.808545461070861j
-1.78+0j,2+0j,-0.300375570865874-0.851301821935277j
-1.76+0j,2+0j,-0.298688395025931-0.895469760115554j
-1.74+0j,2+0j,-0.307864611374058-0.938272295372971j
-1.72+0j,2+0j,-0.327030854376441-0.977150580578162j
-1.7+0j,2+0j,-0.354750253567197-1.00991064565963j
-1.68+0j,2+0j,-0.389150617562794-1.03483373174055j
-1.66+0j,2+0j,-0.428069230589429-1.05074633335648j
-1.64+0j,2+0j,-0.469202728504293-1.05704942476006j
-1.62+0j,2+0j,-0.510251504331753-1.05370933684232j
-1.6+0j,2+0j,-0.549049756260363-1.04121517999694j
-1.58+0j,2+0j,-0.583674412175278-1.02050945348007j
-1.56+0j,2+0j,-0.61252851337551-0.992899495066158j
-1.54+0j,2+0j,-0.634396997583923-0.959957725497294j
-1.52+0j,2+0j,-0.648474998658486-0.923418306718884j
-1.5+0j,2+0j,-0.654370630359596-0.885076979933288j
-1.48+0j,2+0j,-0.652085645640708-0.846699623919997j
-1.46+0j,2+0j,-0.641978312992746-0.809943630448981j
-1.44+0j,2+0j,-0.624713326262074-0.776294681399569j
-1.42+0j,2+0j,-0.601203603112803-0.74702006344141j
-1.4+0j,2+0j,-0.572548499600838-0.723138376593831j
-1.38+0j,2+0j,-0.539972363658653-0.705404456912879j
-1.36+0j,2+0j,-0.504766566966677-0.69430758213506j
-1.34+0j,2+0j,-0.468237289746339-0.690080572065339j
-1.32+0j,2+0j,-0.431660473802322-0.69271721535554j
-1.3+0j,2+0j,-0.396244577120486-0.701995512421858j
-1.28+0j,2+0j,-0.363101110268693-0.71750446776741j
-1.26+0j,2+0j,-0.333222441473069-0.738672534080177j
-1.24+0j,2+0j,-0.307466033998708-0.764796245000897j
-1.22+0j,2+0j,-0.286544119042639-0.795068018495612j
-1.2+0j,2+0j,-0.271017788431481-0.82860252288387j
-1.18+0j,2+0j,-0.261294583118728-0.864461339417185j
-1.16+0j,2+0j,-0.257628819933635-0.901675908681185j
-1.14+0j,2+0j,-0.260124103710866-0.939268905627827j
-1.12+0j,2+0j,-0.26873768127879-0.976274253665638j
-1.1+0j,2+0j,-0.283286480014061-1.01175597487563j
-1.08+0j,2+0j,-0.303454816519886-1.04482600021052j
-1.06+0j,2+0j,-0.328803848491155-1.07466095288009j
-1.04+0j,2+0j,-0.358782871176067-1.10051779293436j
-1.02+0j,2+0j,-0.392742532465652-1.12174809236647j
-1+0j,2+0j,-0.429949966772604-1.13781061521117j
-0.98+0j,2+0j,-0.469605740757152-1.14828181856917j
-0.96+0j,2+0j,-0.510862379016329-1.15286387526872j
-0.94+0j,2+0j,-0.552844110804988-1.1513898486244j
-0.92+0j,2+0j,-0.594667364198524-1.14382572126531j
-0.9+0j,2+0j,-0.635461443871187-1.13026908614825j
-0.88+0j,2+0j,-0.674388771591415-1.1109444387184j
-0.86+0j,2+0j,-0.710664049660063-1.08619515324868j
-0.84+0j,2+0j,-0.743571728135615-1.05647237183899j
-0.82+0j,2+0j,-0.772481214664739-1.02232117026245j
-0.8+0j,2+0j,-0.796859356051522-0.984364481257441j
-0.78+0j,2+0j,-0.816279836186365-0.94328534562615j
-0.76+0j,2+0j,-0.83042926710274-0.899808119797721j
-0.74+0j,2+0j,-0.839109889688387-0.854679293177323j
-0.72+0j,2+0j,-0.842238939106657-0.808648559976152j
-0.7+0j,2+0j,-0.839844859282068-0.762450750857708j
-0.68+0j,2+0j,-0.832060664187579-0.716789163977191j
-0.66+0j,2+0j,-0.819114836090857-0.672320748435187j
-0.64+0j,2+0j,-0.801320219111745-0.629643492153158j
-0.62+0j,2+0j,-0.779061408942803-0.589286257269471j
-0.6+0j,2+0j,-0.752781156584716-0.551701195680445j
-0.58+0j,2+0j,-0.722966297088033-0.517258771034391j
-0.56+0j,2+0j,-0.690133686365253-0.486245316160768j
-0.54+0j,2+0j,-0.654816583766185-0.458862970347975j
-0.52+0j,2+0j,-0.617551859416512-0.435231771686789j
-0.5+0j,2+0j,-0.57886833761166-0.415393627340684j
-0.48+0j,2+0j,-0.539276515049725-0.399317849488005j
-0.46+0j,2+0j,-0.49925981927189-0.386907926264714j
-0.44+0j,2+0j,-0.45926750175648-0.378009194011283j
-0.42+0j,2+0j,-0.41970919447397-0.372417087603301j
-0.4+0j,2+0j,-0.38095110047883-0.369885667343515j
-0.38+0j,2+0j,-0.343313739732603-0.37013615132868j
-0.36+0j,2+0j,-0.307071131618404-0.372865218851351j
-0.34+0j,2+0j,-0.27245126573047-0.3777528908244j
-0.32+0j,2+0j,-0.239637692214875-0.384469835199311j
-0.3+0j,2+0j,-0.208772051508964-0.392683986944798j
-0.28+0j,2+0j,-0.179957359787974-0.402066411746686j
-0.26+0j,2+0j,-0.153261869591495-0.412296378920166j
-0.24+0j,2+0j,-0.128723333678597-0.423065641176583j
-0.22+0j,2+0j,-0.106353512834663-0.434081946271296j
-0.2+0j,2+0j,-0.0861427838578399-0.445071827881734j
-0.18+0j,2+0j,-0.0680647211189855-0.455782740280484j
-0.16+0j,2+0j,-0.0520805428852937-0.46598461363346j
-0.14+0j,2+0j,-0.0381433311562729-0.475470914377139j
-0.12+0j,2+0j,-0.0262019503889336-0.484059298527654j
-0.1+0j,2+0j,-0.0162046056735425-0.491591945428467j
-0.08+0j,2+0j,-0.00810199432149711-0.49793565586137j
-0.06+0j,2+0j,-0.00185001626421621-0.502981792136154j
-0.04+0j,2+0j,0.00258798189669984-0.506646129224367j
-0.02+0j,2+0j,0.00523944680798183-0.5088686756629j
0+0j,2+0j,0.0061213540312986-0.509613511230904j
0.02+0j,2+0j,0.00523944680798188-0.5088686756629j
0.04+0j,2+0j,0.00258798189669979-0.506646129224366j
0.06+0j,2+0j,-0.0018500162642161-0.502981792136155j
0.08+0j,2+0j,-0.008101994321497-0.49793565586137j
0.1+0j,2+0j,-0.0162046056735423-0.491591945428467j
0.12+0j,2+0j,-0.0262019503889335-0.484059298527654j
0.14+0j,2+0j,-0.0381433311562728-0.475470914377139j
0.16+0j,2+0j,-0.0520805428852937-0.46598461363346j
0.18+0j,2+0j,-0.0680647211189855-0.455782740280484j
0.2+0j,2+0j,-0.0861427838578399-0.445071827881734j
0.22+0j,2+0j,-0.106353512834663-0.434081946271296j
0.24+0j,2+0j,-0.128723333678596-0.423065641176583j
0.26+0j,2+0j,-0.153261869591495-0.412296378920166j
0.28+0j,2+0j,-0.179957359787974-0.402066411746686j
0.3+0j,2+0j,-0.208772051508964-0.392683986944798j
0.32+0j,2+0j,-0.239637692214875-0.384469835199311j
0.34+0j,2+0j,-0.27245126573047-0.3777528908244j
0.36+0j,2+0j,-0.307071131618405-0.372865218851351j
0.38+0j,2+0j,-0.343313739732603-0.37013615132868j
0.4+0j,2+0j,-0.38095110047883-0.369885667343515j
0.42+0j,2+0j,-0.41970919447397-0.372417087603301j
0.44+0j,2+0j,-0.45926750175648-0.378009194011282j
0.46+0j,2+0j,-0.499259819271891-0.386907926264713j
0.48+0j,2+0j,-0.539276515049725-0.399317849488005j
0.5+0j,2+0j,-0.57886833761166-0.415393627340683j
0.52+0j,2+0j,-0.617551859416512-0.435231771686789j
0.54+0j,2+0j,-0.654816583766185-0.458862970347975j
0.56+0j,2+0j,-0.690133686365253-0.486245316160767j
0.58+0j,2+0j,-0.722966297088033-0.517258771034391j
0.6+0j,2+0j,-0.752781156584716-0.551701195680444j
0.62+0j,2+0j,-0.779061408942803-0.589286257269471j
0.64+0j,2+0j,-0.801320219111745-0.629643492153158j
0.66+0j,2+0j,-0.819114836090857-0.672320748435187j
0.68+0j,2+0j,-0.832060664187579-0.716789163977191j
0.7+0j,2+0j,-0.839844859282069-0.762450750857708j
0.72+0j,2+0j,-0.842238939106657-0.808648559976152j
0.74+0j,2+0j,-0.839109889688388-0.854679293177323j
0.76+0j,2+0j,-0.83042926710274-0.899808119797721j
0.78+0j,2+0j,-0.816279836186365-0.94328534562615j
0.8+0j,2+0j,-0.796859356051522-0.984364481257441j
0.82+0j,2+0j,-0.772481214664739-1.02232117026245j
0.84+0j,2+0j,-0.743571728135615-1.05647237183899j
0.86+0j,2+0j,-0.710664049660063-1.08619515324868j
0.88+0j,2+0j,-0.674388771591415-1.1109444387184j
0.9+0j,2+0j,-0.635461443871187-1.13026908614825j
0.92+0j,2+0j,-0.594667364198524-1.14382572126531j
0.94+0j,2+0j,-0.552844110804988-1.1513898486244j
0.96+0j,2+0j,-0.510862379016329-1.15286387526872j
0.98+0j,2+0j,-0.469605740757152-1.14828181856917j
1+0j,2+0j,-0.429949966772604-1.13781061521117j
1.02+0j,2+0j,-0.392742532465652-1.12174809236647j
1.04+0j,2+0j,-0.358782871176067-1.10051779293436j
1.06+0j,2+0j,-0.328803848491155-1.07466095288009j
1.08+0j,2+0j,-0.303454816519886-1.04482600021052j
1.1+0j,2+0j,-0.28328648001406-1.01175597487563j
1.12+0j,2+0j,-0.26873768127879-0.976274253665638j
1.14+0j,2+0j,-0.260124103710865-0.939268905627826j
1.16+0j,2+0j,-0.257628819933634-0.901675908681185j
1.18+0j,2+0j,-0.261294583118728-0.864461339417185j
1.2+0j,2+0j,-0.271017788431481-0.82860252288387j
1.22+0j,2+0j,-0.286544119042638-0.795068018495612j
1.24+0j,2+0j,-0.307466033998708-0.764796245000897j
1.26+0j,2+0j,-0.333222441473069-0.738672534080177j
1.28+0j,2+0j,-0.363101110268693-0.717504467767409j
1.3+0j,2+0j,-0.396244577120486-0.701995512421858j
1.32+0j,2+0j,-0.431660473802323-0.69271721535554j
1.34+0j,2+0j,-0.468237289746339-0.690080572065339j
1.36+0j,2+0j,-0.504766566966677-0.69430758213506j
1.38+0j,2+0j,-0.539972363658653-0.705404456912879j
1.4+0j,2+0j,-0.572548499600838-0.723138376593831j
1.42+0j,2+0j,-0.601203603112803-0.74702006344141j
1.44+0j,2+0j,-0.624713326262075-0.776294681399569j
1.46+0j,2+0j,-0.641978312992746-0.809943630448981j
1.48+0j,2+0j,-0.652085645640708-0.846699623919997j
1.5+0j,2+0j,-0.654370630359596-0.885076979933288j
1.52+0j,2+0j,-0.648474998658486-0.923418306718884j
1.54+0j,2+0j,-0.634396997583923-0.959957725497294j
1.56+0j,2+0j,-0.61252851337551-0.992899495066158j
1.58+0j,2+0j,-0.583674412175278-1.02050945348007j
1.6+0j,2+0j,-0.549049756260363-1.04121517999694j
1.62+0j,2+0j,-0.510251504331753-1.05370933684232j
1.64+0j,2+0j,-0.469202728504292-1.05704942476006j
1.66+0j,2+0j,-0.428069230589429-1.05074633335648j
1.68+0j,2+0j,-0.389150617562794-1.03483373174055j
1.7+0j,2+0j,-0.354750253567197-1.00991064565963j
1.72+0j,2+0j,-0.32703085437644-0.977150580578162j
1.74+0j,2+0j,-0.307864611374058-0.938272295372971j
1.76+0j,2+0j,-0.298688395025931-0.895469760115554j
1.78+0j,2+0j,-0.300375570865874-0.851301821935277j
1.8+0j,2+0j,-0.313136075128662-0.808545461070861j
1.82+0j,2+0j,-0.336455509668952-0.770019987246088j
1.84+0j,2+0j,-0.369082071735609-0.738392799820839j
1.86+0j,2+0j,-0.409067172730135-0.715980085976988j
1.88+0j,2+0j,-0.453861763690989-0.70455773805573j
1.9+0j,2+0j,-0.500465919260394-0.70519855189598j
1.92+0j,2+0j,-0.545624473653851-0.718151213063924j
1.94+0j,2+0j,-0.58605685918366-0.742774580520714j
1.96+0j,2+0j,-0.618705216002894-0.77753735735639j
1.98+0j,2+0j,-0.64098176518458-0.820088555631653j
2+0j,2+0j,-0.650994764046328-0.867398517993996j
2.02+0j,2+0j,-0.647732399198992-0.915964080864296j
2.04+0j,2+0j,-0.631185892651834-0.962065280008479j
2.06+0j,2+0j,-0.602396907608774-1.00205539380951j
2.08+0j,2+0j,-0.563419867100433-1.03266168173112j
2.1+0j,2+0j,-0.517196677580572-1.05127144010304j
2.12+0j,2+0j,-0.467349048880755-1.05617738497048j
2.14+0j,2+0j,-0.417901456308596-1.04675813412277j
2.16+0j,2+0j,-0.372955056288313-1.02357373795586j
2.18+0j,2+0j,-0.336338789182917-0.98836260555681j
2.2+0j,2+0j,-0.31126779262281-0.943934353143667j
2.22+0j,2+0j,-0.300040558857322-0.89396241432635j
2.24+0j,2+0j,-0.303804665043189-0.842689872856882j
2.26+0j,2+0j,-0.322416316075456-0.79457098496791j
2.28+0j,2+0j,-0.354411591804682-0.753878312041967j
2.3+0j,2+0j,-0.397097708948749-0.724310428849537j
2.32+0j,2+0j,-0.446761586596917-0.708637129268784j
2.34+0j,2+0j,-0.498981545601499-0.708417504887507j
2.36+0j,2+0j,-0.5490171998739-0.723821135079582j
2.38+0j,2+0j,-0.592243647634174-0.753574176547437j
2.4+0j,2+0j,-0.62458997273373-0.795041015335346j
2.42+0j,2+0j,-0.642939626738537-0.844439307440547j
2.44+0j,2+0j,-0.645451962419092-0.897172893093638j
2.46+0j,2+0j,-0.631770108863792-0.948254566944908j
2.48+0j,2+0j,-0.603090159751787-0.992780365185112j
2.5+0j,2+0j,-0.562079500897537-1.02641009155931j
2.52+0j,2+0j,-0.512646866923698-1.0458061659402j
2.54+0j,2+0j,-0.459581950326324-1.04898506015826j
2.56+0j,2+0j,-0.408096511941237-1.0355426218815j
2.58+0j,2+0j,-0.363310407188721-1.00672599613977j
2.6+0j,2+0j,-0.329733390243321-0.965339654691512j
2.62+0j,2+0j,-0.310795987454538-0.915489832544649j
2.64+0j,2+0j,-0.308479628924679-0.862188751086943j
2.66+0j,2+0j,-0.323087653974715-0.810855556145793j
2.68+0j,2+0j,-0.353185424093278-0.766763163892589j
2.7+0j,2+0j,-0.39572080993068-0.734487702685182j
2.72+0j,2+0j,-0.446317448887564-0.717418927964744j
2.74+0j,2+0j,-0.499714374168779-0.717385422652454j
2.76+0j,2+0j,-0.550308961945767-0.734437801133299j
2.78+0j,2+0j,-0.592747559642673-0.766817417182884j
2.8+0j,2+0j,-0.622501211445153-0.811118757240952j
2.82+0j,2+0j,-0.636363593843738-0.862632777564495j
2.84+0j,2+0j,-0.632814919306842-0.915838186445935j
2.86+0j,2+0j,-0.61220869332673-0.964990377077494j
2.88+0j,2+0j,-0.576756596519301-1.0047454442517j
2.9+0j,2+0j,-0.530308534949832-1.0307510476221j
2.92+0j,2+0j,-0.477947717845979-1.04013770702551j
2.94+0j,2+0j,-0.425441924564332-1.03185350050328j
2.96+0j,2+0j,-0.378609423976599-1.00680128475256j
2.98+0j,2+0j,-0.342669183595218-0.967758859155964j
3+0j,2+0j,-0.321648553521585-0.91908667603296j
3.02+0j,2+0j,-0.317916861525482-0.866252066304734j
3.04+0j,2+0j,-0.331900583005298-0.815220682506694j
3.06+0j,2+0j,-0.362016175863543-0.771782344619266j
3.08+0j,2+0j,-0.404832362061146-0.740887614318809j
3.1+0j,2+0j,-0.455447293907195-0.726071916437061j
3.12+0j,2+0j,-0.508040699179993-0.729035546154963j
3.14+0j,2+0j,-0.556539776681945-0.749431174125159j
3.16+0j,2+0j,-0.595322958485382-0.784887223564863j
3.18+0j,2+0j,-0.619879604492053-0.83126831376002j
3.2+0j,2+0j,-0.627347218770882-0.88314597075913j
3.22+0j,2+0j,-0.616860725101118-0.934427324666532j
3.24+0j,2+0j,-0.589669419100921-0.979069672780928j
3.26+0j,2+0j,-0.549004109579971-1.01179713271801j
3.28+0j,2+0j,-0.499706578492651-1.02873376780166j
3.3+0j,2+0j,-0.44766230845328-1.02787602061759j
3.32+0j,2+0j,-0.399101923543546-1.00934527850834j
3.34+0j,2+0j,-0.35985386424261-0.975386965276041j
3.36+0j,2+0j,-0.334638195113736-0.930112766828294j
3.38+0j,2+0j,-0.326487979934534-0.879013860006053j
3.4+0j,2+0j,-0.336370517484595-0.828301499027626j
